date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:04:42	1387/1387	---M--	200	added ('OK')	text/css	date:Sat,%2028%20Mar%202020%2003:50:22%20GMT	https://akademi.dexignlab.com/xhtml/vendor/star-rating/star-rating-svg.css	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/star-rating/star-rating-svg.css	(from https://akademi.dexignlab.com/xhtml/ecom-product-list.html)
09:04:43	1503/1503	---M--	200	added ('OK')	application/javascript	date:Sat,%2028%20Mar%202020%2003:51:32%20GMT	https://akademi.dexignlab.com/xhtml/vendor/star-rating/jquery.star-rating-svg.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/star-rating/jquery.star-rating-svg.js	(from https://akademi.dexignlab.com/xhtml/ecom-product-list.html)
09:04:45	45493/45493	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2009:01:52%20GMT	https://akademi.dexignlab.com/xhtml/images/tab/1.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/tab/1.jpg	(from https://akademi.dexignlab.com/xhtml/ecom-product-detail.html)
09:04:46	49927/49927	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2009:03:38%20GMT	https://akademi.dexignlab.com/xhtml/images/tab/2.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/tab/2.jpg	(from https://akademi.dexignlab.com/xhtml/ecom-product-detail.html)
09:04:46	26158/26158	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2009:04:28%20GMT	https://akademi.dexignlab.com/xhtml/images/tab/3.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/tab/3.jpg	(from https://akademi.dexignlab.com/xhtml/ecom-product-detail.html)
09:04:47	33087/33087	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Mar%202023%2009:08:04%20GMT	https://akademi.dexignlab.com/xhtml/images/tab/4.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/tab/4.jpg	(from https://akademi.dexignlab.com/xhtml/ecom-product-detail.html)
09:04:49	3661/3661	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2014:33:12%20GMT	https://akademi.dexignlab.com/xhtml/images/logo-full.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/logo-full.png	(from https://akademi.dexignlab.com/xhtml/ecom-invoice.html)
09:04:50	928/928	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Mar%202023%2004:59:10%20GMT	https://akademi.dexignlab.com/xhtml/images/qr.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/qr.png	(from https://akademi.dexignlab.com/xhtml/ecom-invoice.html)
09:04:51	482/482	---M--	200	added ('OK')	image/png	date:Sun,%2006%20Jun%202021%2023:11:20%20GMT	https://akademi.dexignlab.com/xhtml/images/avatar/5.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/avatar/5.png	(from https://akademi.dexignlab.com/xhtml/ecom-customers.html)
09:04:53	126139/126139	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/flot/jquery.flot.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/flot/jquery.flot.js	(from https://akademi.dexignlab.com/xhtml/chart-flot.html)
09:04:53	526739/526739	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/highlightjs/highlight.pack.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/highlightjs/highlight.pack.min.js	(from https://akademi.dexignlab.com/xhtml/ecom-customers.html)
09:04:54	24629/24629	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/flot/jquery.flot.pie.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/flot/jquery.flot.pie.js	(from https://akademi.dexignlab.com/xhtml/chart-flot.html)
09:04:55	3373/3373	---M--	200	added ('OK')	application/javascript	date:Sat,%2006%20Feb%202021%2010:40:28%20GMT	https://akademi.dexignlab.com/xhtml/vendor/flot/jquery.flot.resize.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/flot/jquery.flot.resize.js	(from https://akademi.dexignlab.com/xhtml/chart-flot.html)
09:04:56	1756/1756	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/flot-spline/jquery.flot.spline.min.js	(from https://akademi.dexignlab.com/xhtml/chart-flot.html)
09:04:56	10909/10909	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:40:56%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/flot-init.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/plugins-init/flot-init.js	(from https://akademi.dexignlab.com/xhtml/chart-flot.html)
09:04:58	93168/93168	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/raphael/raphael.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/raphael/raphael.min.js	(from https://akademi.dexignlab.com/xhtml/chart-morris.html)
09:04:58	35658/35658	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/morris/morris.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/morris/morris.min.js	(from https://akademi.dexignlab.com/xhtml/chart-morris.html)
09:04:59	8120/8120	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:40:59%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/morris-init.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/plugins-init/morris-init.js	(from https://akademi.dexignlab.com/xhtml/chart-morris.html)
09:05:00	21573/21573	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:40:52%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/chartjs-init.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/plugins-init/chartjs-init.js	(from https://akademi.dexignlab.com/xhtml/chart-chartjs.html)
09:05:02	40223/40223	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:38%20GMT	https://akademi.dexignlab.com/xhtml/vendor/chartist/js/chartist.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/chartist/js/chartist.min.js	(from https://akademi.dexignlab.com/xhtml/chart-chartist.html)
09:05:03	3039/3039	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:38%20GMT	https://akademi.dexignlab.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/chartist-plugin-tooltips/js/chartist-plugin-tooltip.min.js	(from https://akademi.dexignlab.com/xhtml/chart-chartist.html)
09:05:04	22334/22334	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:40:52%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/chartist-init.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/plugins-init/chartist-init.js	(from https://akademi.dexignlab.com/xhtml/chart-chartist.html)
09:05:05	62675/62675	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/jquery-sparkline/jquery.sparkline.min.js	(from https://akademi.dexignlab.com/xhtml/chart-sparkline.html)
09:05:05	6734/6734	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:41:03%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/sparkline-init.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/plugins-init/sparkline-init.js	(from https://akademi.dexignlab.com/xhtml/chart-sparkline.html)
09:05:06	10642/10642	---M--	200	added ('OK')	application/javascript	date:Tue,%2007%20Jul%202020%2007:33:48%20GMT	https://akademi.dexignlab.com/xhtml/vendor/svganimation/vivus.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/svganimation/vivus.min.js	(from https://akademi.dexignlab.com/xhtml/chart-sparkline.html)
09:05:07	670/670	---M--	200	added ('OK')	application/javascript	date:Thu,%2009%20Jul%202020%2002:07:34%20GMT	https://akademi.dexignlab.com/xhtml/vendor/svganimation/svg.animation.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/svganimation/svg.animation.js	(from https://akademi.dexignlab.com/xhtml/chart-sparkline.html)
09:05:09	5481/5481	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:41:02%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/piety-init.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/plugins-init/piety-init.js	(from https://akademi.dexignlab.com/xhtml/chart-peity.html)
09:05:12	55764/55764	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:40:35%20GMT	https://akademi.dexignlab.com/xhtml/js/highlight.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/highlight.min.js	(from https://akademi.dexignlab.com/xhtml/ui-accordion.html)
09:05:12	133509/133509	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Apr%202022%2002:57:28%20GMT	https://akademi.dexignlab.com/xhtml/images/card/1.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/card/1.png	(from https://akademi.dexignlab.com/xhtml/ui-card.html)
09:05:12	82268/82268	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Apr%202022%2002:58:02%20GMT	https://akademi.dexignlab.com/xhtml/images/card/2.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/card/2.png	(from https://akademi.dexignlab.com/xhtml/ui-card.html)
09:05:14	102381/102381	---M--	200	added ('OK')	image/png	date:Sat,%2023%20Apr%202022%2002:58:44%20GMT	https://akademi.dexignlab.com/xhtml/images/card/3.png	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/card/3.png	(from https://akademi.dexignlab.com/xhtml/ui-card.html)
09:05:15	147570/147570	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Sep%202022%2003:00:36%20GMT	https://akademi.dexignlab.com/xhtml/images/big/img1.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/img1.jpg	(from https://akademi.dexignlab.com/xhtml/ui-carousel.html)
09:05:16	87379/87379	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Sep%202022%2003:00:36%20GMT	https://akademi.dexignlab.com/xhtml/images/big/img2.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/img2.jpg	(from https://akademi.dexignlab.com/xhtml/ui-carousel.html)
09:05:16	23756/23756	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Sep%202022%2003:00:36%20GMT	https://akademi.dexignlab.com/xhtml/images/big/img3.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/img3.jpg	(from https://akademi.dexignlab.com/xhtml/ui-carousel.html)
09:05:18	45816/45816	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Sep%202022%2003:00:36%20GMT	https://akademi.dexignlab.com/xhtml/images/big/img4.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/img4.jpg	(from https://akademi.dexignlab.com/xhtml/ui-carousel.html)
09:05:19	89842/89842	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Sep%202022%2003:00:36%20GMT	https://akademi.dexignlab.com/xhtml/images/big/img5.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/img5.jpg	(from https://akademi.dexignlab.com/xhtml/ui-carousel.html)
09:05:19	42899/42899	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Sep%202022%2003:00:36%20GMT	https://akademi.dexignlab.com/xhtml/images/big/img6.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/img6.jpg	(from https://akademi.dexignlab.com/xhtml/ui-carousel.html)
09:05:21	60555/60555	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Sep%202022%2003:00:36%20GMT	https://akademi.dexignlab.com/xhtml/images/big/img7.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/img7.jpg	(from https://akademi.dexignlab.com/xhtml/ui-carousel.html)
09:05:24	15181/15181	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/select2/css/select2.min.css	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/select2/css/select2.min.css	(from https://akademi.dexignlab.com/xhtml/uc-select2.html)
09:05:25	10525/10525	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:41:03%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/select2-init.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/plugins-init/select2-init.js	(from https://akademi.dexignlab.com/xhtml/uc-select2.html)
09:05:26	76272/76272	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/select2/js/select2.full.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/select2/js/select2.full.min.js	(from https://akademi.dexignlab.com/xhtml/uc-select2.html)
09:05:26	1675/1675	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/nestable2/css/jquery.nestable.min.css	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/nestable2/css/jquery.nestable.min.css	(from https://akademi.dexignlab.com/xhtml/uc-nestable.html)
09:05:27	16117/16117	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/nestable2/js/jquery.nestable.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/nestable2/js/jquery.nestable.min.js	(from https://akademi.dexignlab.com/xhtml/uc-nestable.html)
09:05:29	907/907	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:41:00%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/nestable-init.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/plugins-init/nestable-init.js	(from https://akademi.dexignlab.com/xhtml/uc-nestable.html)
09:05:31	3852/3852	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/nouislider/nouislider.min.css	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/nouislider/nouislider.min.css	(from https://akademi.dexignlab.com/xhtml/uc-noui-slider.html)
09:05:31	22337/22337	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/nouislider/nouislider.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/nouislider/nouislider.min.js	(from https://akademi.dexignlab.com/xhtml/uc-noui-slider.html)
09:05:32	9142/9142	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/wnumb/wNumb.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/wnumb/wNumb.js	(from https://akademi.dexignlab.com/xhtml/uc-noui-slider.html)
09:05:33	31059/31059	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:41:00%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/nouislider-init.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/plugins-init/nouislider-init.js	(from https://akademi.dexignlab.com/xhtml/uc-noui-slider.html)
09:05:34	27093/27093	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.css	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.css	(from https://akademi.dexignlab.com/xhtml/uc-sweetalert.html)
09:05:35	37600/37600	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/sweetalert2/dist/sweetalert2.min.js	(from https://akademi.dexignlab.com/xhtml/uc-sweetalert.html)
09:05:37	2743/2743	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:41:05%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/sweetalert.init.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/plugins-init/sweetalert.init.js	(from https://akademi.dexignlab.com/xhtml/uc-sweetalert.html)
09:05:38	6454/6454	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/toastr/css/toastr.min.css	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/toastr/css/toastr.min.css	(from https://akademi.dexignlab.com/xhtml/uc-toastr.html)
09:05:40	5253/5253	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/toastr/js/toastr.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/toastr/js/toastr.min.js	(from https://akademi.dexignlab.com/xhtml/uc-toastr.html)
09:05:40	27242/27242	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:41:05%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/toastr-init.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/plugins-init/toastr-init.js	(from https://akademi.dexignlab.com/xhtml/uc-toastr.html)
09:05:42	614/614	---M--	200	added ('OK')	text/css	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/jqvmap/css/jqvmap.min.css	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/jqvmap/css/jqvmap.min.css	(from https://akademi.dexignlab.com/xhtml/map-jqvmap.html)
09:05:43	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Feb%202024%2014:05:51%20GMT	https://akademi.dexignlab.com/xhtml/food-detail.html	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/food-detail.html	(from https://akademi.dexignlab.com/xhtml/map-jqvmap.html)
09:05:44	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Feb%202024%2014:05:52%20GMT	https://akademi.dexignlab.com/xhtml/to-do-list.html	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/to-do-list.html	(from https://akademi.dexignlab.com/xhtml/map-jqvmap.html)
09:05:45	21066/21066	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/jqvmap/js/jquery.vmap.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/jqvmap/js/jquery.vmap.min.js	(from https://akademi.dexignlab.com/xhtml/map-jqvmap.html)
09:05:45	60601/60601	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/jqvmap/js/jquery.vmap.world.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/jqvmap/js/jquery.vmap.world.js	(from https://akademi.dexignlab.com/xhtml/map-jqvmap.html)
09:05:46	47714/47714	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/jqvmap/js/jquery.vmap.usa.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/jqvmap/js/jquery.vmap.usa.js	(from https://akademi.dexignlab.com/xhtml/map-jqvmap.html)
09:05:48	2423/2423	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:40:58%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/jqvmap-init.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/plugins-init/jqvmap-init.js	(from https://akademi.dexignlab.com/xhtml/map-jqvmap.html)
09:05:49	44847/44847	---M--	200	added ('OK')	image/jpeg	date:Fri,%2016%20Sep%202022%2003:00:36%20GMT	https://akademi.dexignlab.com/xhtml/images/big/img8.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/img8.jpg	(from https://akademi.dexignlab.com/xhtml/uc-lightgallery.html)
09:05:49	21153/21153	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202023%2007:54:28%20GMT	https://akademi.dexignlab.com/xhtml/images/big/pic1.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/pic1.jpg	(from https://akademi.dexignlab.com/xhtml/uc-lightgallery.html)
09:05:50	17260/17260	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202023%2007:54:28%20GMT	https://akademi.dexignlab.com/xhtml/images/big/pic2.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/pic2.jpg	(from https://akademi.dexignlab.com/xhtml/uc-lightgallery.html)
09:05:51	26496/26496	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202023%2007:54:28%20GMT	https://akademi.dexignlab.com/xhtml/images/big/pic3.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/pic3.jpg	(from https://akademi.dexignlab.com/xhtml/uc-lightgallery.html)
09:05:52	23593/23593	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202023%2007:54:28%20GMT	https://akademi.dexignlab.com/xhtml/images/big/pic4.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/pic4.jpg	(from https://akademi.dexignlab.com/xhtml/uc-lightgallery.html)
09:05:53	25108/25108	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202023%2007:54:28%20GMT	https://akademi.dexignlab.com/xhtml/images/big/pic5.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/pic5.jpg	(from https://akademi.dexignlab.com/xhtml/uc-lightgallery.html)
09:05:54	45206/45206	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202023%2007:54:28%20GMT	https://akademi.dexignlab.com/xhtml/images/big/pic6.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/pic6.jpg	(from https://akademi.dexignlab.com/xhtml/uc-lightgallery.html)
09:05:55	34469/34469	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202023%2007:54:28%20GMT	https://akademi.dexignlab.com/xhtml/images/big/pic7.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/pic7.jpg	(from https://akademi.dexignlab.com/xhtml/uc-lightgallery.html)
09:05:56	20669/20669	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202023%2007:54:28%20GMT	https://akademi.dexignlab.com/xhtml/images/big/pic8.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/pic8.jpg	(from https://akademi.dexignlab.com/xhtml/uc-lightgallery.html)
09:05:58	97625/97625	---M--	200	added ('OK')	image/jpeg	date:Mon,%2015%20May%202023%2007:54:28%20GMT	https://akademi.dexignlab.com/xhtml/images/big/pic9.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/pic9.jpg	(from https://akademi.dexignlab.com/xhtml/uc-lightgallery.html)
09:05:59	36026/36026	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:41:06%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/widgets-script-init.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/plugins-init/widgets-script-init.js	(from https://akademi.dexignlab.com/xhtml/widget-chart.html)
09:06:00	8944/8944	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Mar%202023%2021:27:10%20GMT	https://akademi.dexignlab.com/xhtml/images/profile/pic2.jpg	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/profile/pic2.jpg	(from https://akademi.dexignlab.com/xhtml/widget-card.html)
09:06:01	1261283/1261283	---M--	200	added ('OK')	image/gif	date:Wed,%2008%20Mar%202023%2013:32:16%20GMT	https://akademi.dexignlab.com/xhtml/images/big/rainbow.gif	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/images/big/rainbow.gif	(from https://akademi.dexignlab.com/xhtml/widget-card.html)
09:06:02	3396/3396	---M--	200	added ('OK')	text/css	date:Thu,%2009%20Jul%202020%2023:10:42%20GMT	https://akademi.dexignlab.com/xhtml/vendor/jquery-smartwizard/dist/css/smart_wizard.min.css	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/jquery-smartwizard/dist/css/smart_wizard.min.css	(from https://akademi.dexignlab.com/xhtml/form-wizard.html)
09:06:02	13862/13862	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/jquery-steps/build/jquery.steps.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/jquery-steps/build/jquery.steps.min.js	(from https://akademi.dexignlab.com/xhtml/form-wizard.html)
09:06:03	24371/24371	---M--	200	added ('OK')	application/javascript	date:Wed,%2017%20Jul%202019%2001:44:40%20GMT	https://akademi.dexignlab.com/xhtml/vendor/jquery-validation/jquery.validate.min.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/jquery-validation/jquery.validate.min.js	(from https://akademi.dexignlab.com/xhtml/form-wizard.html)
09:06:05	502/502	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Aug%202023%2011:40:58%20GMT	https://akademi.dexignlab.com/xhtml/js/plugins-init/jquery.validate-init.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/js/plugins-init/jquery.validate-init.js	(from https://akademi.dexignlab.com/xhtml/form-wizard.html)
09:06:05	30912/30912	---M--	200	added ('OK')	application/javascript	date:Thu,%2018%20Aug%202022%2001:02:20%20GMT	https://akademi.dexignlab.com/xhtml/vendor/jquery-smartwizard/dist/js/jquery.smartWizard.js	/home/kali/Desktop/academics/akademi.dexignlab.com/xhtml/vendor/jquery-smartwizard/dist/js/jquery.smartWizard.js	(from https://akademi.dexignlab.com/xhtml/form-wizard.html)
